Date,Text,Box,Status,Temperature,Sentiment
2021-11-29-17-59,Definitely 🙄 but I’m glad my son is a mommy’s boy 😍,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,2.95,Positive
2021-11-29-17-59,"Less shook about safety (hope I’m right about that), more about:","[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,2.95,Positive
2021-11-29-17-59,starting to realize i didn’t get to fully enjoy my childhood bc i was 11 playing sports w 18 year olds 🤦🏼‍♀️,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,2.95,Positive
2021-11-29-18-0,apt clean &gt; adulting .,"[[-73.933612, 40.785365], [-73.933612, 40.91533], [-73.765271, 40.91533], [-73.765271, 40.785365]]",Clouds,2.95,Positive
2021-11-29-18-0,"Lmao so they actually brought Messi to France so he can get the #BallonDor over there too, cos it has been in Spain… https://t.co/ZU09nY6pCi","[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,2.95,Positive
2021-11-29-18-0,Good question 👀,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,2.95,Positive
2021-11-29-18-0,"But but, sick outs post vax mandate shut down the airlines!","[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,2.95,Negative
2021-11-29-18-0,Same here with the Shout! box set. But the @Criterion looks like a major upgrade.,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,2.95,Positive
2021-11-29-18-0,"1. CLOSE &amp; PERSONAL 1 OF 1 During an exploration of the MTA transit underneath the borough of Queens, New York, I h… https://t.co/ZDBX6knJVF","[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,2.95,Positive
2021-11-29-18-0,3. from the center where I was at the time got louder as seconds past. This is how this beautiful piece of art was… https://t.co/8rrYuj8oVv,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,2.95,Positive
2021-11-29-18-0,I would love to get on WL? Thank you,"[[-73.545679, 40.699993], [-73.545679, 40.74357], [-73.484061, 40.74357], [-73.484061, 40.699993]]",Clouds,2.95,Positive
2021-11-29-18-0,"Yeah, I’m in my studio! Thanks again for the WH experience 🎄 @ The White House. Washington DC https://t.co/7GSfx2RWKp","[[-73.998004, 40.80643], [-73.998004, 40.834379], [-73.976837, 40.834379], [-73.976837, 40.80643]]",Clouds,2.95,Positive
2021-11-29-18-0,He has a nice complexion,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,2.95,Positive
2021-11-29-18-0,Love it so much,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,2.95,Positive
2021-11-29-18-0,Wait is that load or passengers? Cause that would actually fit the sickout story,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,2.95,Positive
2021-11-29-18-0,You’re the best Tessa #TeaPawty,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,2.95,Positive
2021-11-29-18-0,"I realize this is selfish and this wouldn’t be a priority if I were immunocompromised, but…","[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,2.95,Negative
2021-11-29-18-1,"Hope you have an amazing time, get some good weather, and see lots of great art! 🙏🏼✨","[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,2.95,Positive
2021-11-29-18-1,love a good baseball cap,"[[-74.255641, 40.495865], [-74.255641, 40.91533], [-73.699793, 40.91533], [-73.699793, 40.495865]]",Clouds,2.95,Positive
2021-11-29-18-1,that poor Little Caesars social media person gettin’ bombarded by Correa tweets 🤣🤣,"[[-73.727776, 40.950918], [-73.727776, 42.050588], [-71.786994, 42.050588], [-71.786994, 40.950918]]",Clouds,2.95,Negative
2021-11-29-18-1,So i brought this Blender Jet right and its cute and all but now i dont even know what to blend im just feenin to use i.,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,2.95,Positive
2021-11-29-18-1,One thing about Stef &amp; I is we gone get into some shit 😂,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,2.95,Negative
2021-11-29-18-1,"Thank you for supporting the work of the all-volunteer/grassroots @StoptheChopNYNJ, working to end… https://t.co/tlcQpRFlJd","[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,2.95,Positive
2021-11-29-18-1,lol you skipped class all the time but thought it would have ben helpful to teach you about credit scores in high school?!,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,2.95,Positive
2021-11-29-18-1,New York say they ill but Houston say we Trill ☁️ https://t.co/SNB9UrMIcv,"[[-74.255641, 40.495865], [-74.255641, 40.91533], [-73.699793, 40.91533], [-73.699793, 40.495865]]",Clouds,2.95,Negative
2021-11-29-18-1,Will Sam stop the apocalypse from happening or will he welcome it with open arms . Join in and find out I'm live on… https://t.co/10KFlmcwVJ,"[[-73.933612, 40.785365], [-73.933612, 40.91533], [-73.765271, 40.91533], [-73.765271, 40.785365]]",Clouds,2.95,Positive
2021-11-29-18-1,I love this picture. My favorite.,"[[-73.933612, 40.785365], [-73.933612, 40.91533], [-73.765271, 40.91533], [-73.765271, 40.785365]]",Clouds,2.95,Positive
2021-11-29-18-1,A good reminder!,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,2.95,Positive
2021-11-29-18-2,"Join the Fresenius Medical Care team! See our latest job opening here: https://t.co/ALa51MEgGL #Nursing #Rochester, NY","[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,2.95,Positive
2021-11-29-18-2,LMAO you right but I’m a Leo with Gemini/Aquarius placements… I will gladly give them a run for their money 😂😂😭,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,2.95,Positive
2021-11-29-18-2,Ah I forgot about annual fees. I definitely don’t think I’m in a place where those are worth it yet l… https://t.co/gY6LcoMQQJ,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,2.95,Positive
2021-11-29-18-2,"After much debate, we decided Hugh needed the vitamin D more than me.","[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,2.95,Positive
2021-11-29-18-2,Winners so far in free agency. Mets Blue Jays Rangers Mariners,"[[-75.563587, 38.788657], [-75.563587, 41.357424], [-73.88506, 41.357424], [-73.88506, 38.788657]]",Clouds,2.95,Positive
2021-11-29-18-2,Love it,"[[-73.911271, 40.900789], [-73.911271, 40.988346], [-73.810443, 40.988346], [-73.810443, 40.900789]]",Clouds,2.95,Positive
2021-11-29-18-2,The stove is scalding and I very much appreciate the Rangers deciding the Astros window is closed.,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,2.95,Positive
2021-11-29-18-2,I love texting my boyfriend when we are in the same apartment but different rooms. Just sent him this New Pornogra… https://t.co/cJ007GOfPr,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,2.95,Positive
2021-11-29-18-2,like damn nigga good thing i ain’t date you fr,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,2.95,Positive
2021-11-29-18-2,Yessssss!!!!! I’d love that!! And I mean I can see that! 😏❤️,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,2.95,Positive
2021-11-29-18-2,i enjoyed LICORICE PIZZA because i too am really really really romantically confused at age twenty five,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,2.95,Positive
2021-11-29-18-2,i love cannolis with my whole heart,"[[-73.658666, 40.647296], [-73.658666, 40.689946], [-73.617647, 40.689946], [-73.617647, 40.647296]]",Clouds,2.95,Positive
2021-11-29-18-3,It's all inclusive resort for many. Gym. Cable. Meals. Friends. School. ...,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,2.95,Positive
2021-11-29-18-3,Amazing!,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,2.95,Positive
2021-11-29-18-3,everyone stoner on my school was using it hahaha,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,2.95,Positive
2021-11-29-18-3,good way to jumpstart a winner is to get #CorreaToComerica,"[[-73.727776, 40.950918], [-73.727776, 42.050588], [-71.786994, 42.050588], [-71.786994, 40.950918]]",Clouds,2.95,Positive
2021-11-29-18-3,"I’ll promote Andrew, he’s awesome.","[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,2.95,Positive
2021-11-29-18-3,Cleared: Construction on #4Line NB at 138 St - Grand Concourse,"[[-73.933612, 40.785365], [-73.933612, 40.91533], [-73.765271, 40.91533], [-73.765271, 40.785365]]",Clouds,2.95,Positive
2021-11-29-18-3,Cleared: Construction on #4Line NB at 138 St - Grand Concourse,"[[-73.933612, 40.785365], [-73.933612, 40.91533], [-73.765271, 40.91533], [-73.765271, 40.785365]]",Clouds,2.95,Positive
2021-11-29-18-3,"I wish, as well as everybody else, to be perfectly happy; but like everybody else, it must be in my own way.","[[-73.933612, 40.785365], [-73.933612, 40.91533], [-73.765271, 40.91533], [-73.765271, 40.785365]]",Clouds,2.95,Positive
2021-11-29-18-3,This is sarcastic haha,"[[-73.358753, 40.888225], [-73.358753, 40.919], [-73.326581, 40.919], [-73.326581, 40.888225]]",Clouds,2.95,Positive
2021-11-29-18-3,We would be an iconic team! I accept!,"[[-74.012435, 40.260557], [-74.012435, 40.328156], [-73.974657, 40.328156], [-73.974657, 40.260557]]",Clouds,2.95,Positive
2021-11-29-18-3,Pathetic!,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,2.95,Negative
2021-11-29-18-3,x @adidas x @BrooklynNets x MAKING A DIFFERENCE! Jax &amp; I had a blast stopping by and supporting! 🏀 https://t.co/54QeQ5Wk6k,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,2.95,Positive
2021-11-29-18-3,We’re in the edit room for the duration of a movie shoot and then for 50+ hours per week for at least six months af… https://t.co/piB9ow508C,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,2.95,Negative
2021-11-29-18-3,"Happy Birthday Jonathan, hope you had a truly wonderful day.","[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,2.95,Positive
2021-11-29-18-4,Yes but I actually hate you,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,2.95,Negative
2021-11-29-18-4,My answer isn’t Shaw but he was my favorite one I’ve seen,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,2.95,Positive
2021-11-29-18-4,Please help fill this BOX 📦 with food for hungry New Yorkers! Most helpful Items: ~Canned Fruit &amp; Vegies ~Canned P… https://t.co/n7Q6Qw3JZg,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,2.95,Positive
2021-11-29-18-4,Nice shot,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,2.95,Positive
2021-11-29-18-4,shocker: last night’s family guy was actually good,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,2.95,Positive
2021-11-29-18-4,Facts! About to run that shit up bro!!! Where we going nxt 😭😭😭😭,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,2.95,Negative
2021-11-29-18-4,"Get ready Queens NY. Thursday 23 Dec.2021. 🎵🎼🎶✌❤ @ Brooklyn, New York https://t.co/EUAnBDRGLO","[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,2.95,Positive
2021-11-29-18-5,Today was cute though.✨ https://t.co/KqXRgkSVCa,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,2.95,Positive
2021-11-29-18-5,Right. it’s better when y’all do it,"[[-75.563587, 38.788657], [-75.563587, 41.357424], [-73.88506, 41.357424], [-73.88506, 38.788657]]",Clouds,2.95,Positive
2021-11-29-18-5,Really? Lots of Indo creators working on that? Wow did not know that,"[[-74.006065, 40.851262], [-74.006065, 40.876115], [-73.975615, 40.876115], [-73.975615, 40.851262]]",Clouds,2.95,Positive
2021-11-29-18-5,siri play just like magic by arianka grande,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,2.95,Positive
2021-11-29-18-5,"Advice for Congresswoman Ilhan Omar, don’t waste your time debating Lauren Boebert. Your better that her.","[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,2.95,Positive
2021-11-29-18-5,Money spent better elsewhere. McNeil at 2nd. Can’t tie up two middle infielder for 1/… https://t.co/Qk6QGJ16s7,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,2.95,Positive
2021-11-29-18-5,fuck u bitch!,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,2.95,Negative
2021-11-29-18-5,I SLEPT SO LATE WTF,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,2.95,Negative
2021-11-29-18-6,Shit was spicccy 😩🤣,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,2.79,Negative
2021-11-29-18-6,"And if you want to throw in the Euros, I can name a half dozen guys who were more important for Italy (Insigne, Chi… https://t.co/GDqhEybb5Z","[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,2.79,Positive
2021-11-29-18-6,Great call,"[[-74.012435, 40.260557], [-74.012435, 40.328156], [-73.974657, 40.328156], [-73.974657, 40.260557]]",Clouds,2.79,Positive
2021-11-29-18-6,Too late. I am in panic mode.,"[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,2.79,Negative
2021-11-29-18-6,Thanks buddy https://t.co/SVW7zqynKz,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,2.79,Positive
2021-11-29-18-6,"Enjoy, Mark! (And Tony!)","[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,2.79,Positive
2021-11-29-18-6,Wow word!,"[[-74.012435, 40.260557], [-74.012435, 40.328156], [-73.974657, 40.328156], [-73.974657, 40.260557]]",Clouds,2.79,Positive
2021-11-29-18-7,Thx u @MountSinaiNYC @IcahnMountSinai @MSHSGeriPalCare for Javy’s second dose!!! So happy!!! https://t.co/7tCGIXdzdf,"[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]",Clouds,2.79,Positive
2021-11-29-18-7,"HI Lino. Beautiful show today, thanks for giving it your all! Do you think you could throw around some o… https://t.co/B82d1ZaHdz","[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,2.79,Positive
2021-11-29-18-7,While this is likely true I really don’t understand it. I know they exist but… https://t.co/4u2wbls7uh,"[[-74.036896, 40.859865], [-74.036896, 40.917057], [-73.987236, 40.917057], [-73.987236, 40.859865]]",Clouds,2.79,Positive
2021-11-29-18-7,Again the anecdotes. Show us the data for ALL parolees. Your consistent cherry-picking shows how weak the argument… https://t.co/5EchaTrI8m,"[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,2.79,Negative
2021-11-29-18-7,"#TreeWisdom Thank you, oh wise one! ❤️","[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,2.79,Positive
2021-11-29-18-7,"""We didn't come all the way up here to compromise for no more than we'd gotten here."" - Fannie Lou Hamer","[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]",Clouds,2.79,Negative
2021-11-29-18-7,"Thanks Robert Bonneau &amp; the @pics_jrhockey organization for a great Fall Classic Tournament. Super organized, good… https://t.co/prR6P5GaSg","[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]",Clouds,2.79,Positive
2021-11-29-18-7,they need to run the Boston Tea Party one more time,"[[-74.041878, 40.570842], [-74.041878, 40.739434], [-73.855673, 40.739434], [-73.855673, 40.570842]]",Clouds,2.79,Positive
